,im_name,circle_hn,h_bar_hn,triangle_hn,v_bar_hn,y,y_hat,img_name
3261,,0,1,0,1,0,1,img_6347.png
3262,,0,0,0,1,0,1,img_9060.png
3263,,0,0,0,1,0,1,img_2135.png
3264,,1,1,0,0,0,0,img_4222.png
3265,,0,0,0,1,0,1,img_9706.png
3266,,1,0,1,0,0,0,img_8418.png
3267,,0,0,0,0,0,0,img_351.png
3268,,0,0,0,1,0,1,img_437.png
3269,,0,0,1,0,0,0,img_2874.png
3270,,1,1,1,1,0,1,img_2684.png
3271,,1,0,0,1,0,1,img_7924.png
3272,,0,0,0,0,0,0,img_5855.png
3273,,0,1,0,1,0,1,img_5841.png
3274,,0,0,0,1,0,1,img_4587.png
3275,,0,0,0,0,0,0,img_5699.png
3276,,0,0,0,0,0,0,img_1399.png
3277,,0,0,0,1,0,1,img_7930.png
3278,,0,0,0,0,0,0,img_2690.png
3279,,0,1,1,0,0,0,img_6569.png
3280,,0,0,0,0,0,0,img_1560.png
3281,,0,0,0,0,0,0,img_7111.png
3282,,0,0,0,0,0,0,img_8222.png
3283,,1,0,0,1,0,1,img_4418.png
3284,,0,0,0,1,0,1,img_3377.png
3285,,0,1,0,1,0,1,img_580.png
3286,,1,0,0,0,0,0,img_5706.png
3287,,1,0,1,0,0,0,img_594.png
3288,,0,0,0,1,0,1,img_9128.png
3289,,0,0,0,1,0,1,img_1574.png
3290,,1,0,1,0,0,0,img_7105.png
3291,,0,1,1,0,0,0,img_7663.png
3292,,1,0,0,1,0,1,img_8550.png
3293,,0,0,0,1,0,1,img_9896.png
3294,,0,0,0,1,0,1,img_1212.png
3295,,1,0,0,1,0,1,img_5074.png
3296,,0,1,0,1,0,1,img_3405.png
3297,,0,0,0,0,0,0,img_8578.png
3298,,0,0,1,0,0,0,img_4424.png
3299,,0,0,1,0,0,0,img_7139.png
3300,,0,0,0,0,0,0,img_2041.png
3301,,0,0,0,1,0,1,img_5048.png
3302,,0,0,0,1,0,1,img_3439.png
3303,,0,1,0,0,0,0,img_4356.png
3304,,0,0,0,1,0,1,img_9672.png
3305,,1,0,1,0,0,0,img_6541.png
3306,,1,0,0,0,0,0,img_9699.png
3307,,0,0,0,1,0,1,img_8587.png
3308,,1,0,1,1,0,1,img_225.png
3309,,0,0,0,1,0,1,img_231.png
3310,,0,0,0,0,0,0,img_219.png
3311,,0,0,0,1,0,1,img_7850.png
3312,,1,0,0,0,0,0,img_2096.png
3313,,0,1,0,1,0,1,img_2082.png
3314,,0,0,0,1,0,1,img_5935.png
3315,,0,0,0,1,0,1,img_6582.png
3316,,0,0,0,1,0,1,img_4395.png
3317,,1,0,0,0,0,0,img_5504.png
3318,,0,0,0,1,0,1,img_782.png
3319,,0,0,0,1,0,1,img_3175.png
3320,,1,0,1,1,0,1,img_1762.png
3321,,1,0,0,1,0,1,img_9458.png
3322,,0,0,0,1,0,1,img_7475.png
3323,,0,0,0,0,0,0,img_3613.png
3324,,0,0,0,1,0,1,img_5262.png
3325,,1,0,1,1,0,1,img_3607.png
3326,,0,0,0,0,0,0,img_2519.png
3327,,0,1,0,0,0,0,img_1010.png
3328,,1,0,1,1,0,1,img_8752.png
3329,,0,0,0,0,0,0,img_6019.png
3330,,0,0,0,0,0,0,img_5510.png
3331,,1,0,1,0,0,0,img_796.png
3332,,0,0,0,1,0,1,img_3161.png
3333,,0,0,0,1,0,1,img_1986.png
3334,,0,0,1,0,0,0,img_4626.png
3335,,0,0,0,1,0,1,img_4140.png
3336,,0,0,0,1,0,1,img_2531.png
3337,,0,0,0,1,0,1,img_6757.png
3338,,0,0,0,1,0,1,img_9464.png
3339,,0,1,1,0,0,0,img_7449.png
3340,,0,0,0,0,0,0,img_6743.png
3341,,0,0,0,1,0,1,img_9470.png
3342,,0,1,0,1,0,1,img_4154.png
3343,,0,0,0,0,0,0,img_4632.png
3344,,0,0,1,0,0,0,img_6025.png
3345,,0,1,0,0,0,0,img_1979.png
3346,,0,0,0,1,0,1,img_999.png
3347,,1,0,0,1,0,1,img_6970.png
3348,,0,0,0,1,0,1,img_8785.png
3349,,0,0,0,1,0,1,img_6964.png
3350,,0,0,0,1,0,1,img_8791.png
3351,,1,0,0,1,0,1,img_755.png
3352,,0,0,0,1,0,1,img_6794.png
3353,,0,0,0,1,0,1,img_8961.png
3354,,1,1,1,0,0,0,img_4183.png
3355,,1,1,0,1,0,1,img_3820.png
3356,,0,0,0,0,0,0,img_4197.png
3357,,0,0,0,1,0,1,img_6958.png
3358,,1,0,1,0,0,0,img_6780.png
3359,,0,0,0,1,0,1,img_1789.png
3360,,0,0,0,0,0,0,img_6959.png
3361,,0,1,1,0,0,0,img_3821.png
3362,,0,0,0,1,0,1,img_4828.png
3363,,0,0,0,1,0,1,img_768.png
3364,,0,0,0,0,0,0,img_4182.png
3365,,1,1,1,1,0,1,img_6795.png
3366,,0,0,0,1,0,1,img_6965.png
3367,,1,0,0,1,0,1,img_754.png
3368,,0,0,0,1,0,1,img_6971.png
3369,,0,1,1,0,0,0,img_3809.png
3370,,0,0,0,1,0,1,img_2524.png
3371,,0,0,0,1,0,1,img_9471.png
3372,,1,0,0,1,0,1,img_6742.png
3373,,0,0,0,0,0,0,img_9317.png
3374,,0,1,1,0,0,0,img_6024.png
3375,,0,1,0,0,0,0,img_8009.png
3376,,0,0,0,0,0,0,img_1993.png
3377,,0,0,0,1,0,1,img_2242.png
3378,,0,0,0,1,0,1,img_973.png
3379,,0,0,0,0,0,0,img_3148.png
3380,,1,1,0,0,0,0,img_2256.png
3381,,0,0,0,0,0,0,img_967.png
3382,,0,0,0,0,0,0,img_1039.png
3383,,0,0,0,0,0,0,img_9465.png
3384,,0,0,0,1,0,1,img_6756.png
3385,,0,0,0,1,0,1,img_2530.png
3386,,0,0,1,1,0,1,img_1011.png
3387,,0,1,0,1,0,1,img_2518.png
3388,,0,1,1,1,0,1,img_4169.png
3389,,0,0,0,0,0,0,img_3160.png
3390,,0,0,0,0,0,0,img_5511.png
3391,,0,0,0,1,0,1,img_1777.png
3392,,0,0,0,1,0,1,img_8035.png
3393,,1,1,0,0,0,0,img_1763.png
3394,,1,0,0,1,0,1,img_8021.png
3395,,0,0,1,0,0,0,img_783.png
3396,,0,0,0,0,0,0,img_7474.png
3397,,0,0,0,1,0,1,img_8747.png
3398,,1,0,0,1,0,1,img_1005.png
3399,,0,0,0,1,0,1,img_9459.png
3400,,0,0,0,1,0,1,img_5934.png
3401,,0,0,1,1,0,1,img_4394.png
3402,,0,0,0,0,0,0,img_6583.png
3403,,0,0,1,0,0,0,img_7689.png
3404,,0,1,0,1,0,1,img_218.png
3405,,0,0,1,1,0,1,img_3389.png
3406,,0,0,1,1,0,1,img_2097.png
3407,,0,0,0,1,0,1,img_5908.png
3408,,1,0,1,1,0,1,img_9854.png
3409,,0,0,0,1,0,1,img_7879.png
3410,,1,0,0,1,0,1,img_2901.png
3411,,0,0,0,0,0,0,img_230.png
3412,,0,0,0,0,0,0,img_2915.png
3413,,1,0,1,1,0,1,img_8586.png
3414,,1,1,0,0,0,0,img_9698.png
3415,,0,0,0,1,0,1,img_542.png
3416,,0,1,1,1,0,1,img_4431.png
3417,,0,0,0,0,0,0,img_7138.png
3418,,0,0,0,0,0,0,img_1549.png
3419,,1,0,0,0,0,0,img_6540.png
3420,,0,1,0,0,0,0,img_9673.png
3421,,0,0,0,0,0,0,img_4357.png
3422,,1,1,0,0,0,0,img_5049.png
3423,,0,0,0,1,0,1,img_6554.png
3424,,0,0,0,1,0,1,img_9667.png
3425,,0,1,0,1,0,1,img_8579.png
3426,,1,0,0,1,0,1,img_2054.png
3427,,0,0,0,1,0,1,img_5713.png
3428,,0,1,0,0,0,0,img_595.png
3429,,1,0,0,0,0,0,img_5075.png
3430,,1,0,0,1,0,1,img_9897.png
3431,,0,0,0,1,0,1,img_8551.png
3432,,1,1,0,0,0,0,img_8545.png
3433,,0,1,0,1,0,1,img_7676.png
3434,,0,0,0,1,0,1,img_3410.png
3435,,0,0,1,0,0,0,img_5061.png
3436,,0,0,0,0,0,0,img_2068.png
3437,,1,1,1,1,0,1,img_7110.png
3438,,0,0,0,1,0,1,img_4586.png
3439,,0,0,0,1,0,1,img_5840.png
3440,,0,0,0,0,0,0,img_378.png
3441,,0,1,1,0,0,0,img_7931.png
3442,,0,0,0,1,0,1,img_2685.png
3443,,0,0,0,1,0,1,img_5854.png
3444,,0,0,0,0,0,0,img_6385.png
3445,,1,0,1,0,0,0,img_8380.png
3446,,0,0,0,0,0,0,img_344.png
3447,,0,0,0,0,0,0,img_7919.png
3448,,0,0,0,0,0,0,img_8394.png
3449,,1,0,1,0,0,0,img_4545.png
3450,,0,0,0,1,0,1,img_41.png
3451,,0,0,0,1,0,1,img_6434.png
3452,,1,0,1,0,0,0,img_3558.png
3453,,0,0,0,0,0,0,img_4237.png
3454,,0,0,1,0,0,0,img_9075.png
3455,,1,0,0,1,0,1,img_7058.png
3456,,0,0,0,0,0,0,img_4551.png
3457,,1,1,0,0,0,0,img_2120.png
3458,,0,0,0,0,0,0,img_1401.png
3459,,0,0,0,1,0,1,img_8343.png
3460,,0,0,0,0,0,0,img_7070.png
3461,,0,1,0,1,0,1,img_4579.png
3462,,0,0,0,1,0,1,img_2108.png
3463,,1,1,1,0,0,0,img_5667.png
3464,,0,1,0,0,0,0,img_387.png
3465,,0,0,0,1,0,1,img_1367.png
3466,,1,0,0,0,0,0,img_6408.png
3467,,0,0,0,0,0,0,img_1373.png
3468,,0,0,0,1,0,1,img_3202.png
3469,,0,0,0,1,0,1,img_5673.png
3470,,0,0,0,1,0,1,img_69.png
3471,,0,0,0,1,0,1,img_9049.png
3472,,0,0,0,1,0,1,img_8800.png
3473,,0,0,0,1,0,1,img_1824.png
3474,,0,1,1,1,0,1,img_1830.png
3475,,1,0,0,0,0,0,img_4790.png
3476,,1,1,1,1,0,1,img_6839.png
3477,,0,0,0,1,0,1,img_146.png
3478,,0,1,1,1,0,1,img_6811.png
3479,,0,0,0,1,0,1,img_1818.png
3480,,1,0,1,0,0,0,img_4974.png
3481,,0,0,0,1,0,1,img_6805.png
3482,,0,0,0,0,0,0,img_3996.png
3483,,1,0,0,0,0,0,img_6636.png
3484,,1,1,0,0,0,0,img_1159.png
3485,,0,1,0,1,0,1,img_7528.png
3486,,0,0,0,0,0,0,img_6150.png
3487,,1,0,0,1,0,1,img_5459.png
3488,,0,0,0,1,0,1,img_4753.png
3489,,1,0,0,1,0,1,img_6144.png
3490,,0,0,0,1,0,1,img_9511.png
3491,,0,0,0,1,0,1,img_2444.png
3492,,0,1,0,0,0,0,img_3982.png
3493,,0,0,1,0,0,0,img_7514.png
3494,,0,0,0,1,0,1,img_3772.png
3495,,0,0,0,0,0,0,img_185.png
3496,,1,0,1,1,0,1,img_5303.png
3497,,0,0,0,1,0,1,img_5465.png
3498,,0,0,0,1,0,1,img_7272.png
3499,,0,1,1,1,0,1,img_8141.png
3500,,0,0,0,0,0,0,img_5471.png
3501,,0,0,0,1,0,1,img_3000.png
3502,,0,0,0,1,0,1,img_4009.png
3503,,0,0,0,0,0,0,img_3766.png
3504,,0,0,0,0,0,0,img_191.png
3505,,0,1,1,0,0,0,img_5317.png
3506,,0,0,0,1,0,1,img_7500.png
3507,,0,1,1,1,0,1,img_8633.png
3508,,0,0,1,0,0,0,img_7270.png
3509,,1,0,0,1,0,1,img_4779.png
3510,,1,0,1,1,0,1,img_3016.png
3511,,0,0,0,0,0,0,img_2308.png
3512,,0,0,0,0,0,0,img_5467.png
3513,,1,0,0,0,0,0,img_3770.png
3514,,0,0,1,0,0,0,img_7516.png
3515,,0,0,0,1,0,1,img_8625.png
3516,,0,0,0,1,0,1,img_6608.png
3517,,0,0,0,1,0,1,img_8631.png
3518,,0,0,0,1,0,1,img_5315.png
3519,,1,0,0,0,0,0,img_7264.png
3520,,0,1,1,1,0,1,img_8157.png
3521,,0,0,0,1,0,1,img_4745.png
3522,,0,0,0,1,0,1,img_2334.png
3523,,0,1,0,1,0,1,img_805.png
3524,,0,1,0,0,0,0,img_9261.png
3525,,0,0,0,1,0,1,img_9507.png
3526,,0,1,1,1,0,1,img_3994.png
3527,,0,0,0,0,0,0,img_2452.png
3528,,0,0,0,1,0,1,img_3758.png
3529,,0,1,0,0,0,0,img_4751.png
3530,,1,0,1,1,0,1,img_2320.png
3531,,0,1,0,0,0,0,img_4962.png
3532,,1,1,1,0,0,0,img_622.png
3533,,0,0,0,1,0,1,img_8180.png
3534,,0,1,1,1,0,1,img_6813.png
3535,,1,0,0,0,0,0,img_6807.png
3536,,0,1,0,0,0,0,img_6191.png
3537,,0,0,0,0,0,0,img_5498.png
3538,,0,0,0,1,0,1,img_4786.png
3539,,0,0,0,0,0,0,img_3957.png
3540,,0,1,1,1,0,1,img_1198.png
3541,,0,0,0,0,0,0,img_2485.png
3542,,0,0,0,1,0,1,img_385.png
3543,,0,0,0,1,0,1,img_5103.png
3544,,0,0,0,0,0,0,img_5665.png
3545,,1,1,1,0,0,0,img_3214.png
3546,,0,0,0,1,0,1,img_1403.png
3547,,0,0,0,0,0,0,img_8355.png
3548,,0,1,1,0,0,0,img_7066.png
3549,,1,0,0,0,0,0,img_3200.png
3550,,0,1,1,0,0,0,img_3566.png
3551,,1,0,0,0,0,0,img_2678.png
3552,,0,1,1,0,0,0,img_8433.png
3553,,0,1,0,1,0,1,img_7700.png
3554,,1,1,0,1,0,1,img_1359.png
3555,,0,0,0,1,0,1,img_6350.png
3556,,0,0,0,0,0,0,img_5659.png
3557,,0,1,0,0,0,0,img_43.png
3558,,0,0,0,1,0,1,img_3228.png
3559,,1,0,0,1,0,1,img_5881.png
3560,,0,0,0,0,0,0,img_4547.png
3561,,1,0,0,1,0,1,img_57.png
3562,,1,0,1,1,0,1,img_4553.png
3563,,1,0,0,0,0,0,img_2877.png
3564,,0,0,0,0,0,0,img_9922.png
3565,,0,0,0,1,0,1,img_420.png
3566,,0,0,0,1,0,1,img_434.png
3567,,0,0,0,1,0,1,img_9088.png
3568,,1,1,0,0,0,0,img_9936.png
3569,,0,0,0,0,0,0,img_2863.png
3570,,0,0,0,1,0,1,img_352.png
3571,,0,0,1,0,0,0,img_7933.png
3572,,0,0,0,1,0,1,img_5842.png
3573,,0,0,0,0,0,0,img_4584.png
3574,,0,0,0,1,0,1,img_80.png
3575,,1,0,0,1,0,1,img_6393.png
3576,,0,1,0,0,0,0,img_6387.png
3577,,0,1,1,0,0,0,img_7099.png
3578,,0,0,0,1,0,1,img_5856.png
3579,,1,0,0,1,0,1,img_2687.png
3580,,0,0,0,0,0,0,img_3599.png
3581,,1,1,1,1,0,1,img_7660.png
3582,,0,0,0,0,0,0,img_1211.png
3583,,0,0,1,1,0,1,img_5077.png
3584,,0,1,0,0,0,0,img_3406.png
3585,,1,1,1,1,0,1,img_4369.png
3586,,0,1,1,1,0,1,img_597.png
3587,,0,0,0,0,0,0,img_5711.png
3588,,0,0,0,1,0,1,img_8235.png
3589,,0,0,0,1,0,1,img_8221.png
3590,,1,0,1,0,0,0,img_583.png
3591,,0,0,0,0,0,0,img_3374.png
3592,,0,1,0,0,0,0,img_3412.png
3593,,0,0,0,1,0,1,img_8547.png
3594,,0,0,0,0,0,0,img_7674.png
3595,,0,0,0,0,0,0,img_1205.png
3596,,1,0,1,0,0,0,img_2724.png
3597,,0,0,1,0,0,0,img_4355.png
3598,,0,0,0,1,0,1,img_7884.png
3599,,0,0,0,1,0,1,img_4427.png
3600,,0,1,0,1,0,1,img_3348.png
3601,,1,0,0,1,0,1,img_5739.png
3602,,1,1,1,1,0,1,img_6230.png
3603,,1,0,0,1,0,1,img_7648.png
3604,,0,1,1,1,0,1,img_4341.png
3605,,0,1,0,0,0,0,img_232.png
3606,,1,1,0,1,0,1,img_2903.png
3607,,0,0,0,1,0,1,img_8590.png
3608,,0,0,0,0,0,0,img_554.png
3609,,0,1,1,0,0,0,img_8584.png
3610,,0,1,0,1,0,1,img_9842.png
3611,,0,0,0,1,0,1,img_4396.png
3612,,0,0,0,1,0,1,img_568.png
3613,,0,0,0,1,0,1,img_1588.png
3614,,0,0,0,1,0,1,img_2095.png
3615,,0,0,0,1,0,1,img_8037.png
3616,,1,0,0,1,0,1,img_1775.png
3617,,1,0,0,1,0,1,img_9329.png
3618,,0,1,1,1,0,1,img_3162.png
3619,,0,0,1,0,0,0,img_5275.png
3620,,0,0,0,0,0,0,img_7462.png
3621,,0,1,0,0,0,0,img_6768.png
3622,,0,1,1,1,0,1,img_7476.png
3623,,1,1,1,0,0,0,img_8745.png
3624,,1,0,0,1,0,1,img_2268.png
3625,,0,1,0,0,0,0,img_3176.png
3626,,0,0,0,1,0,1,img_781.png
3627,,0,0,0,1,0,1,img_4619.png
3628,,0,0,0,1,0,1,img_7310.png
3629,,0,1,1,1,0,1,img_1761.png
3630,,0,0,0,1,0,1,img_2240.png
3631,,0,0,0,1,0,1,img_4631.png
3632,,0,0,0,0,0,0,img_1991.png
3633,,1,0,0,0,0,0,img_1749.png
3634,,0,0,0,1,0,1,img_6026.png
3635,,0,0,0,1,0,1,img_9473.png
3636,,1,0,0,1,0,1,img_6998.png
3637,,0,0,0,1,0,1,img_4157.png
3638,,0,0,0,1,0,1,img_2526.png
3639,,0,0,0,0,0,0,img_4143.png
3640,,0,0,0,0,0,0,img_6754.png
3641,,1,0,0,1,0,1,img_8779.png
3642,,0,0,1,1,0,1,img_965.png
3643,,0,0,0,0,0,0,img_742.png
3644,,0,0,0,1,0,1,img_4802.png
3645,,1,1,0,1,0,1,img_1952.png
3646,,0,0,1,0,0,0,img_2283.png
3647,,1,0,0,1,0,1,img_3823.png
3648,,0,1,0,1,0,1,img_7489.png
3649,,0,0,0,1,0,1,img_6797.png
3650,,0,1,0,1,0,1,img_8962.png
3651,,1,0,1,1,0,1,img_3837.png
3652,,1,0,1,0,0,0,img_4180.png
3653,,0,1,1,0,0,0,img_3189.png
3654,,1,0,0,0,0,0,img_1946.png
3655,,0,0,0,1,0,1,img_4181.png
3656,,1,0,0,0,0,0,img_8963.png
3657,,0,1,0,1,0,1,img_7488.png
3658,,0,0,0,1,0,1,img_1947.png
3659,,0,0,0,1,0,1,img_2296.png
3660,,1,0,0,1,0,1,img_3188.png
3661,,0,0,0,0,0,0,img_1953.png
3662,,0,0,0,1,0,1,img_8977.png
3663,,1,0,1,1,0,1,img_4195.png
3664,,0,1,0,0,0,0,img_3822.png
3665,,0,1,0,0,0,0,img_9499.png
3666,,0,1,0,0,0,0,img_6972.png
3667,,0,1,0,0,0,0,img_743.png
3668,,1,0,0,1,0,1,img_4817.png
3669,,0,1,1,1,0,1,img_8778.png
3670,,0,1,1,1,0,1,img_6755.png
3671,,0,0,1,0,0,0,img_4142.png
3672,,0,0,0,0,0,0,img_2255.png
3673,,0,0,0,0,0,0,img_6033.png
3674,,0,0,0,0,0,0,img_1984.png
3675,,0,1,1,1,0,1,img_1748.png
3676,,1,0,0,0,0,0,img_1990.png
3677,,1,0,0,0,0,0,img_970.png
3678,,0,1,0,1,0,1,img_2527.png
3679,,0,0,0,1,0,1,img_3639.png
3680,,0,1,0,1,0,1,img_4156.png
3681,,0,0,0,0,0,0,img_6741.png
3682,,0,0,0,1,0,1,img_9472.png
3683,,0,0,0,1,0,1,img_7477.png
3684,,0,0,0,0,0,0,img_1760.png
3685,,0,1,1,0,0,0,img_8022.png
3686,,1,1,1,0,0,0,img_7311.png
3687,,0,0,0,1,0,1,img_4618.png
3688,,0,0,0,0,0,0,img_2269.png
3689,,0,0,0,1,0,1,img_958.png
3690,,0,0,0,1,0,1,img_5506.png
3691,,0,0,0,1,0,1,img_3163.png
3692,,1,0,1,1,0,1,img_5512.png
3693,,0,0,0,1,0,1,img_7305.png
3694,,0,0,0,0,0,0,img_8750.png
3695,,0,0,0,1,0,1,img_1012.png
3696,,0,0,0,1,0,1,img_5274.png
3697,,0,0,1,1,0,1,img_3605.png
3698,,0,0,0,1,0,1,img_6594.png
3699,,0,0,1,1,0,1,img_7852.png
3700,,0,1,0,1,0,1,img_4383.png
3701,,0,0,1,1,0,1,img_7846.png
3702,,1,0,0,0,0,0,img_1589.png
3703,,0,1,1,0,0,0,img_2080.png
3704,,0,0,0,0,0,0,img_541.png
3705,,0,1,0,1,0,1,img_227.png
3706,,1,0,0,1,0,1,img_9843.png
3707,,0,0,0,1,0,1,img_8585.png
3708,,0,0,0,0,0,0,img_8591.png
3709,,0,0,0,1,0,1,img_9102.png
3710,,0,0,0,1,0,1,img_6231.png
3711,,0,1,1,0,0,0,img_5738.png
3712,,1,0,0,1,0,1,img_3349.png
3713,,1,1,1,0,0,0,img_4426.png
3714,,0,0,0,1,0,1,img_2731.png
3715,,0,0,0,0,0,0,img_9664.png
3716,,0,0,0,0,0,0,img_6557.png
3717,,0,0,0,1,0,1,img_7649.png
3718,,0,0,0,1,0,1,img_9670.png
3719,,0,1,0,0,0,0,img_6543.png
3720,,0,0,0,1,0,1,img_7885.png
3721,,0,0,0,1,0,1,img_2725.png
3722,,0,0,0,1,0,1,img_4432.png
3723,,0,1,0,1,0,1,img_9116.png
3724,,1,1,0,0,0,0,img_5704.png
3725,,0,0,0,0,0,0,img_8220.png
3726,,1,1,0,0,0,0,img_1562.png
3727,,0,0,0,1,0,1,img_9658.png
3728,,1,0,0,1,0,1,img_9880.png
3729,,0,0,0,1,0,1,img_8546.png
3730,,1,0,1,0,0,0,img_3413.png
3731,,0,0,0,1,0,1,img_4368.png
3732,,0,0,0,1,0,1,img_3407.png
3733,,0,1,0,0,0,0,img_2719.png
3734,,0,0,0,0,0,0,img_5076.png
3735,,0,1,0,0,0,0,img_1210.png
3736,,0,0,0,1,0,1,img_9894.png
3737,,0,0,0,1,0,1,img_7661.png
3738,,0,1,1,1,0,1,img_8552.png
3739,,0,0,0,1,0,1,img_8234.png
3740,,0,0,0,0,0,0,img_3361.png
3741,,0,0,0,1,0,1,img_596.png
3742,,0,1,1,0,0,0,img_95.png
3743,,0,0,0,1,0,1,img_4591.png
3744,,0,0,0,1,0,1,img_409.png
3745,,1,1,1,0,0,0,img_7098.png
3746,,0,0,0,1,0,1,img_6386.png
3747,,0,0,0,0,0,0,img_7926.png
3748,,1,0,0,1,0,1,img_3598.png
3749,,0,0,0,0,0,0,img_7932.png
3750,,0,0,0,1,0,1,img_8397.png
3751,,1,1,1,0,0,0,img_9089.png
3752,,1,0,0,1,0,1,img_353.png
3753,,0,0,0,1,0,1,img_2862.png
3754,,0,0,0,0,0,0,img_2876.png
3755,,0,0,0,1,0,1,img_421.png
3756,,0,0,0,1,0,1,img_8383.png
3757,,0,1,1,0,0,0,img_4552.png
3758,,0,0,0,1,0,1,img_2123.png
3759,,0,0,0,0,0,0,img_4234.png
3760,,1,1,0,1,0,1,img_9710.png
3761,,0,0,1,0,0,0,img_6423.png
3762,,0,1,1,0,0,0,img_7729.png
3763,,0,0,0,1,0,1,img_1358.png
3764,,0,0,0,0,0,0,img_9704.png
3765,,0,0,1,1,0,1,img_2651.png
3766,,0,0,1,0,0,0,img_2889.png
3767,,0,0,0,1,0,1,img_4546.png
3768,,0,0,0,1,0,1,img_5880.png
3769,,0,0,1,0,0,0,img_3229.png
3770,,0,0,0,1,0,1,img_2137.png
3771,,0,0,0,0,0,0,img_5658.png
3772,,0,1,0,1,0,1,img_42.png
3773,,0,1,0,1,0,1,img_6351.png
3774,,0,0,0,0,0,0,img_5670.png
3775,,0,0,0,1,0,1,img_6379.png
3776,,0,0,0,1,0,1,img_7067.png
3777,,0,1,0,0,0,0,img_8354.png
3778,,0,0,0,1,0,1,img_7701.png
3779,,0,0,0,1,0,1,img_5116.png
3780,,0,0,0,0,0,0,img_3567.png
3781,,0,0,0,1,0,1,img_390.png
3782,,0,1,1,1,0,1,img_4208.png
3783,,0,0,0,1,0,1,img_5102.png
3784,,0,0,0,1,0,1,img_384.png
3785,,0,0,0,1,0,1,img_8340.png
3786,,0,1,0,0,0,0,img_5664.png
3787,,0,0,0,0,0,0,img_2484.png
3788,,0,1,1,0,0,0,img_8817.png
3789,,0,0,0,1,0,1,img_5499.png
3790,,1,0,0,1,0,1,img_1827.png
3791,,1,1,1,1,0,1,img_1199.png
3792,,0,0,1,1,0,1,img_179.png
3793,,0,0,0,0,0,0,img_6806.png
3794,,0,0,0,1,0,1,img_151.png
3795,,0,0,0,1,0,1,img_4977.png
3796,,0,0,0,1,0,1,img_8195.png
3797,,1,0,0,0,0,0,img_4963.png
3798,,1,0,0,1,0,1,img_145.png
3799,,0,0,0,1,0,1,img_6812.png
3800,,0,0,0,0,0,0,img_4036.png
3801,,0,1,0,0,0,0,img_3759.png
3802,,0,0,0,0,0,0,img_2447.png
3803,,0,0,0,1,0,1,img_810.png
3804,,0,1,0,0,0,0,img_2321.png
3805,,0,0,0,1,0,1,img_4988.png
3806,,0,1,1,1,0,1,img_4750.png
3807,,1,0,1,1,0,1,img_7259.png
3808,,0,0,0,0,0,0,img_6147.png
3809,,1,0,0,1,0,1,img_6153.png
3810,,0,0,0,0,0,0,img_9260.png
3811,,0,1,0,0,0,0,img_9506.png
3812,,0,0,0,1,0,1,img_8618.png
3813,,0,0,0,1,0,1,img_8156.png
3814,,1,0,0,0,0,0,img_1614.png
3815,,0,0,0,1,0,1,img_9248.png
3816,,1,0,0,1,0,1,img_2309.png
3817,,0,1,0,1,0,1,img_3017.png
3818,,0,1,0,0,0,0,img_8142.png
3819,,0,0,0,0,0,0,img_1600.png
3820,,0,0,1,0,0,0,img_6609.png
3821,,1,0,0,1,0,1,img_1166.png
3822,,0,0,0,0,0,0,img_186.png
3823,,1,0,0,0,0,0,img_3771.png
3824,,0,0,0,1,0,1,img_5300.png
3825,,0,1,0,0,0,0,img_6134.png
3826,,0,1,0,0,0,0,img_8119.png
3827,,1,1,0,0,0,0,img_4723.png
3828,,0,0,0,1,0,1,img_9561.png
3829,,0,0,1,1,0,1,img_7558.png
3830,,0,1,1,1,0,1,img_6646.png
3831,,0,0,0,1,0,1,img_4051.png
3832,,0,0,0,1,0,1,img_3058.png
3833,,0,0,0,1,0,1,img_5429.png
3834,,0,0,0,1,0,1,img_877.png
3835,,0,1,0,1,0,1,img_2346.png
3836,,0,0,0,1,0,1,img_6120.png
3837,,0,0,0,0,0,0,img_9213.png
3838,,0,0,0,1,0,1,img_687.png
3839,,0,1,0,1,0,1,img_3070.png
3840,,1,0,1,0,0,0,img_1667.png
3841,,0,0,0,1,0,1,img_8125.png
3842,,0,0,0,1,0,1,img_8643.png
3843,,0,1,0,0,0,0,img_1101.png
3844,,0,1,0,0,0,0,img_8657.png
3845,,0,0,0,0,0,0,img_7564.png
3846,,0,1,1,0,0,0,img_9549.png
3847,,0,0,0,0,0,0,img_1115.png
3848,,0,0,1,1,0,1,img_7202.png
3849,,0,0,0,0,0,0,img_678.png
3850,,1,0,0,0,0,0,img_1698.png
3851,,0,0,0,1,0,1,img_8864.png
3852,,0,1,0,1,0,1,img_6849.png
3853,,0,0,0,1,0,1,img_3931.png
3854,,0,0,0,1,0,1,img_5398.png
3855,,0,0,0,1,0,1,img_8870.png
3856,,0,0,0,1,0,1,img_4904.png
3857,,0,1,0,0,0,0,img_8858.png
3858,,0,1,0,0,0,0,img_8680.png
3859,,0,0,0,1,0,1,img_6861.png
3860,,0,1,1,0,0,0,img_136.png
3861,,0,0,0,0,0,0,img_3919.png
3862,,1,0,0,1,0,1,img_4910.png
3863,,1,0,1,1,0,1,img_1868.png
3864,,1,0,0,1,0,1,img_9763.png
3865,,0,0,0,1,0,1,img_3528.png
3866,,1,0,0,1,0,1,img_2150.png
3867,,0,0,0,0,0,0,img_4521.png
3868,,1,0,0,1,0,1,img_7028.png
3869,,0,1,1,0,0,0,img_1459.png
